player_id,player,team_id,season,gw_orig,exp_app_points,cs_points,concede_points,neg_points,pred_total_points
4549c5ce,,aaa42142,2024-2025,30,1.000008529844394,0,0.0,,0
4f306fef,,aaa42142,2024-2025,30,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,30,1.7044040088342682,0,-0.0,-0.0,2
59ac57b3,Welington,aaa42142,2024-2025,30,1.5163759640554164,0,-0.0,-0.0,2
5c542111,Tyler Dibling,aaa42142,2024-2025,30,1.65875949371457,0,0.0,-0.0,2
60770e46,Joe Aribo,aaa42142,2024-2025,30,1.5096490601646535,0,0.0,-0.0,2
6242a194,,aaa42142,2024-2025,30,1.000008529844394,0,,,0
66cbe05e,,aaa42142,2024-2025,30,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,30,1.8578131658839085,0,0.0,-1.0,1
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,30,1.3731110423675013,0,0.0,-0.0,1
9cf7cd91,Paul Onuachu,aaa42142,2024-2025,30,1.4855577639736606,0,0.0,-0.0,1
a30ce1b5,,aaa42142,2024-2025,30,1.000008529844394,0,,,0
af840d8d,,aaa42142,2024-2025,30,1.000008529844394,0,0.0,,0
b1640d9c,Yukinari Sugawara,aaa42142,2024-2025,30,1.7516821594761174,0,-0.0,-0.0,2
b179f3ca,Kyle Walker-Peters,aaa42142,2024-2025,30,1.7996141023282144,0,-0.0,-0.0,2
b2f83b8f,,aaa42142,2024-2025,30,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,30,1.3731110423675013,0,0.0,-0.0,1
be6fed6e,,aaa42142,2024-2025,30,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,30,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,30,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,30,1.9874441358245063,0,-0.0,-0.0,2
d932b687,,aaa42142,2024-2025,30,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,30,1.7366083560820158,0,0.0,-0.0,2
eea01d1b,,aaa42142,2024-2025,30,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,30,1.7044040088342682,0,-0.0,-0.0,2
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,30,1.7959910416900642,0,0.0,-0.0,2
00e1d69d,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
12883020,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
1cf86961,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
23a7165a,Jan Bednarek,aaa42142,2024-2025,31,1.9001133814423818,0,-1.0,-0.0,1
25f980b6,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,31,1.9040538113400378,0,-1.0,-0.0,1
28d28406,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
35fe7751,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
4549c5ce,William Smallbone,aaa42142,2024-2025,31,1.3090248679307424,0,0.0,-0.0,1
4f306fef,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
50983329,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
59ac57b3,Welington,aaa42142,2024-2025,31,1.7718104815890467,0,-1.0,-0.0,1
5c542111,Tyler Dibling,aaa42142,2024-2025,31,1.8503016592480273,0,0.0,-0.0,2
60770e46,Joe Aribo,aaa42142,2024-2025,31,1.693684241759442,0,0.0,-0.0,2
6242a194,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
66cbe05e,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
92f0e541,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,31,1.5741108628989595,0,0.0,-0.0,2
9cf7cd91,Paul Onuachu,aaa42142,2024-2025,31,1.716508881362429,0,0.0,-0.0,2
a30ce1b5,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,31,1.1297446210138888,0,0.0,-0.0,1
b1640d9c,Yukinari Sugawara,aaa42142,2024-2025,31,1.8715539398496452,0,-1.0,-0.0,1
b179f3ca,Kyle Walker-Peters,aaa42142,2024-2025,31,1.872175637548675,0,-1.0,-0.0,1
b2f83b8f,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,31,1.5739613135056423,0,0.0,-0.0,2
be6fed6e,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,31,1.9901181978773868,0,-1.0,-0.0,1
d932b687,,aaa42142,2024-2025,31,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,31,1.8653534387769444,0,0.0,-1.0,1
eea01d1b,,aaa42142,2024-2025,31,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,31,1.809656902908977,0,-1.0,-0.0,1
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,31,1.840476765161525,0,0.0,-0.0,2
00e1d69d,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
12883020,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
1cf86961,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
23a7165a,Jan Bednarek,aaa42142,2024-2025,32,1.908996372318044,0,-1.0,-1.0,0
25f980b6,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,32,1.9022198174000642,0,-1.0,-1.0,0
28d28406,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
35fe7751,Jay Robinson,aaa42142,2024-2025,32,1.4449225444464366,0,0.0,-0.0,1
4549c5ce,William Smallbone,aaa42142,2024-2025,32,1.7287186433323973,0,0.0,-0.0,2
4f306fef,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,32,1.759692169043959,0,-1.0,-0.0,1
59ac57b3,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
5c542111,Tyler Dibling,aaa42142,2024-2025,32,1.804572927902238,0,0.0,-0.0,2
60770e46,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
6242a194,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
66cbe05e,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
92f0e541,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,32,1.6047338135978746,0,0.0,-0.0,2
9cf7cd91,Paul Onuachu,aaa42142,2024-2025,32,1.6503226788479222,0,0.0,-0.0,2
a30ce1b5,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,32,1.6700113839786401,0,0.0,-0.0,2
b1640d9c,Yukinari Sugawara,aaa42142,2024-2025,32,1.871040397461417,0,-1.0,-0.0,1
b179f3ca,Kyle Walker-Peters,aaa42142,2024-2025,32,1.8919466369313136,0,-1.0,-0.0,1
b2f83b8f,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,32,1.6233328670821838,0,0.0,-0.0,2
be6fed6e,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,32,1.986987395467323,0,-1.0,-0.0,1
d932b687,,aaa42142,2024-2025,32,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,32,1.8470113663620213,0,0.0,-0.0,2
eea01d1b,,aaa42142,2024-2025,32,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,32,1.8372116131765965,0,-1.0,-0.0,1
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,32,1.8954425410673852,0,0.0,-1.0,1
00e1d69d,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
12883020,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
1cf86961,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
23a7165a,Jan Bednarek,aaa42142,2024-2025,33,1.9179854926755042,0,-0.0,-0.0,2
25f980b6,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,33,1.891090378946644,0,-0.0,-0.0,2
28d28406,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
35fe7751,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
4549c5ce,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
4f306fef,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,33,1.7865873855813494,0,-0.0,-0.0,2
59ac57b3,Welington,aaa42142,2024-2025,33,1.6828692168450083,0,-0.0,-0.0,2
5c542111,Tyler Dibling,aaa42142,2024-2025,33,1.7765727990000748,0,0.0,-0.0,2
60770e46,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
6242a194,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
66cbe05e,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,33,1.8997348614447942,0,0.0,-0.0,2
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,33,1.5912297398689517,0,0.0,-0.0,2
9cf7cd91,Paul Onuachu,aaa42142,2024-2025,33,1.664826610035898,0,0.0,-1.0,1
a30ce1b5,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,33,1.6690096300469472,0,0.0,-0.0,2
b1640d9c,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
b179f3ca,Kyle Walker-Peters,aaa42142,2024-2025,33,1.8599909359704485,0,-0.0,-0.0,2
b2f83b8f,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,33,1.5912297398689517,0,0.0,-0.0,2
be6fed6e,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,33,1.985984947271436,0,-0.0,-0.0,2
d932b687,,aaa42142,2024-2025,33,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,33,1.854141915594753,0,0.0,-0.0,2
eea01d1b,,aaa42142,2024-2025,33,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,33,1.815983939994977,0,-0.0,-0.0,2
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,33,1.8619323722609618,0,0.0,-0.0,2
00e1d69d,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
12883020,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
1cf86961,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
23a7165a,Jan Bednarek,aaa42142,2024-2025,34,1.9058099446751084,0,-1.0,-0.0,1
25f980b6,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,34,1.8964328330492664,0,-1.0,-0.0,1
28d28406,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
35fe7751,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
4549c5ce,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
4f306fef,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,34,1.8122464067144008,0,-1.0,-0.0,1
59ac57b3,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
5c542111,Tyler Dibling,aaa42142,2024-2025,34,1.7487367808237881,0,0.0,-0.0,2
60770e46,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
6242a194,James Bree,aaa42142,2024-2025,34,1.464095076017677,0,-1.0,-0.0,0
66cbe05e,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,34,1.9336180019938496,0,0.0,-0.0,2
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,34,1.5792253577499378,0,0.0,-1.0,1
9cf7cd91,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
a30ce1b5,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,34,1.643872925648034,0,0.0,-0.0,2
b1640d9c,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
b179f3ca,Kyle Walker-Peters,aaa42142,2024-2025,34,1.8599909359704485,0,-1.0,-0.0,1
b2f83b8f,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,34,1.5792253577499378,0,0.0,-0.0,2
be6fed6e,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,34,1.9864012003458513,0,-1.0,-0.0,1
d932b687,,aaa42142,2024-2025,34,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,34,1.7986242722520507,0,0.0,-0.0,2
eea01d1b,,aaa42142,2024-2025,34,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,34,1.8037685749720143,0,-1.0,-0.0,1
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,34,1.8046206138492356,0,0.0,-0.0,2
00e1d69d,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
12883020,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
1cf86961,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
23a7165a,Jan Bednarek,aaa42142,2024-2025,35,1.9128819198679556,0,-1.0,-0.0,1
25f980b6,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,35,1.8989295396357422,0,-1.0,-1.0,0
28d28406,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
35fe7751,Jay Robinson,aaa42142,2024-2025,35,1.3169238969215806,0,0.0,-0.0,1
4549c5ce,William Smallbone,aaa42142,2024-2025,35,1.4810909658154825,0,0.0,-0.0,1
4f306fef,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,35,1.778372415184187,0,-1.0,-0.0,1
59ac57b3,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
5c542111,Tyler Dibling,aaa42142,2024-2025,35,1.7892699114362336,0,0.0,-0.0,2
60770e46,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
6242a194,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
66cbe05e,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,35,1.9251324926825388,0,0.0,-0.0,2
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,35,1.6795377975505739,0,0.0,-1.0,1
9cf7cd91,Paul Onuachu,aaa42142,2024-2025,35,1.7466151330198048,0,0.0,-0.0,2
a30ce1b5,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,35,1.6918008512168996,0,0.0,-0.0,2
b1640d9c,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
b179f3ca,Kyle Walker-Peters,aaa42142,2024-2025,35,1.8624190612483835,0,-1.0,-0.0,1
b2f83b8f,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,35,1.6246521081081085,0,0.0,-0.0,2
be6fed6e,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,35,1.9919904373588593,0,-1.0,-0.0,1
d932b687,,aaa42142,2024-2025,35,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,35,1.8524062459187771,0,0.0,-1.0,1
eea01d1b,,aaa42142,2024-2025,35,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,35,1.809951780698984,0,-1.0,-0.0,1
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,35,1.8635511038119281,0,0.0,-0.0,2
00e1d69d,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
12883020,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
1cf86961,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
23a7165a,Jan Bednarek,aaa42142,2024-2025,36,1.9997027727171137,4,-0.0,-0.0,6
25f980b6,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,36,1.9997111654720419,4,-0.0,-0.0,6
28d28406,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
35fe7751,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
4549c5ce,William Smallbone,aaa42142,2024-2025,36,1.7075664850180763,0,0.0,-0.0,2
4f306fef,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,36,1.999697840115993,4,-0.0,-0.0,6
59ac57b3,Welington,aaa42142,2024-2025,36,1.9996969925255983,4,-0.0,-0.0,6
5c542111,Tyler Dibling,aaa42142,2024-2025,36,1.740605059667284,1,0.0,-0.0,3
60770e46,Joe Aribo,aaa42142,2024-2025,36,1.2347378792128854,0,0.0,-0.0,1
6242a194,James Bree,aaa42142,2024-2025,36,1.9996952094489946,4,-0.0,-0.0,6
66cbe05e,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,36,1.9058454369328395,1,0.0,-1.0,2
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,36,1.6742319910086667,0,0.0,-0.0,2
9cf7cd91,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
a30ce1b5,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,36,1.5956381463862408,0,0.0,-0.0,2
b1640d9c,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
b179f3ca,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
b2f83b8f,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,36,1.5295766010873955,0,0.0,-0.0,2
be6fed6e,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
c2c804a7,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,36,1.9996933852487484,4,-0.0,-0.0,6
d932b687,,aaa42142,2024-2025,36,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,36,1.8014165141498508,0,0.0,-1.0,1
eea01d1b,,aaa42142,2024-2025,36,1.000008529844394,0,,,0
f5c52b8a,Ryan Manning,aaa42142,2024-2025,36,1.85144831975109,0,-0.0,-0.0,2
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,36,1.821725309567268,1,0.0,-0.0,3
00e1d69d,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
12883020,Joachim Kayi Sanda,aaa42142,2024-2025,37,1.634688076933748,0,-1.0,-0.0,1
1cf86961,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
23a7165a,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
25f980b6,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
267a17a2,Taylor Harwood-Bellis,aaa42142,2024-2025,37,1.9059805265976038,0,-1.0,-0.0,1
28d28406,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
35fe7751,Jay Robinson,aaa42142,2024-2025,37,1.5375292524882003,0,0.0,-0.0,2
4549c5ce,William Smallbone,aaa42142,2024-2025,37,1.7251516649774268,0,0.0,-0.0,2
4f306fef,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
50983329,Jack Stephens,aaa42142,2024-2025,37,1.8400371038150303,0,-1.0,-0.0,1
59ac57b3,Welington,aaa42142,2024-2025,37,1.8268446047002902,0,-1.0,-0.0,1
5c542111,Tyler Dibling,aaa42142,2024-2025,37,1.753546282311932,0,0.0,-0.0,2
60770e46,Joe Aribo,aaa42142,2024-2025,37,1.648088351267523,0,0.0,-0.0,2
6242a194,James Bree,aaa42142,2024-2025,37,1.7854564536015458,0,-1.0,-0.0,1
66cbe05e,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,37,1.929574392485791,0,0.0,-1.0,1
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,37,1.673186750189252,0,0.0,-0.0,2
9cf7cd91,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
a30ce1b5,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
af840d8d,Ross Stewart,aaa42142,2024-2025,37,1.6588289769088664,0,0.0,-0.0,2
b1640d9c,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
b179f3ca,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
b2f83b8f,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,37,1.5948649606213863,0,0.0,-0.0,2
be6fed6e,Nathan Wood-Gordon,aaa42142,2024-2025,37,1.377348519595353,0,-1.0,-0.0,0
c2c804a7,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,37,1.9865118643773305,0,-1.0,-0.0,1
d932b687,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
dec5fd4a,,aaa42142,2024-2025,37,1.000008529844394,0,0.0,,0
eea01d1b,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
f5c52b8a,,aaa42142,2024-2025,37,1.000008529844394,0,,,0
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,37,1.747201866764716,0,0.0,-0.0,2
00e1d69d,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
0229fb0e,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
12883020,Joachim Kayi Sanda,aaa42142,2024-2025,38,1.8119818087210753,0,-1.0,-0.0,1
1cf86961,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
23a7165a,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
25f980b6,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
267a17a2,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
28d28406,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
35fe7751,Jay Robinson,aaa42142,2024-2025,38,1.62655011013886,0,0.0,-0.0,2
4549c5ce,William Smallbone,aaa42142,2024-2025,38,1.7107282304582678,0,0.0,-0.0,2
4f306fef,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
50983329,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
59ac57b3,Welington,aaa42142,2024-2025,38,1.8269893632005327,0,-1.0,-0.0,1
5c542111,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
60770e46,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
6242a194,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
66cbe05e,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
92f0e541,Flynn Downes,aaa42142,2024-2025,38,1.9367356390604105,0,0.0,-0.0,2
9c703fee,Kamaldeen Sulemana,aaa42142,2024-2025,38,1.675162212251272,0,0.0,-0.0,2
9cf7cd91,Paul Onuachu,aaa42142,2024-2025,38,1.6164087044973363,0,0.0,-0.0,2
a30ce1b5,Charlie Taylor,aaa42142,2024-2025,38,1.238266421068873,0,-1.0,-0.0,0
af840d8d,Ross Stewart,aaa42142,2024-2025,38,1.6359932563591473,0,0.0,-0.0,2
b1640d9c,Yukinari Sugawara,aaa42142,2024-2025,38,1.4450671643169364,0,-1.0,-0.0,0
b179f3ca,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
b2f83b8f,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
b331f61f,Cameron Archer,aaa42142,2024-2025,38,1.5427453819035661,0,0.0,-0.0,2
be6fed6e,Nathan Wood-Gordon,aaa42142,2024-2025,38,1.8374377811713059,0,-1.0,-0.0,1
c2c804a7,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
c4034ccd,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
c4cdb838,Aaron Ramsdale,aaa42142,2024-2025,38,1.9872297912150139,0,-1.0,-0.0,1
d932b687,,aaa42142,2024-2025,38,1.000008529844394,0,0.0,,0
dec5fd4a,Lesley Ugochukwu,aaa42142,2024-2025,38,1.8111194116744063,0,0.0,-0.0,2
eea01d1b,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
f5c52b8a,,aaa42142,2024-2025,38,1.000008529844394,0,,,0
fc6a3557,Mateus Fernandes,aaa42142,2024-2025,38,1.8403826989386896,0,0.0,-0.0,2
256ddc76,Sávio,dbbe5abf,2024-2025,26,1.6394066478213722,0,0.0,-0.0,2
2620fc74,,dbbe5abf,2024-2025,26,1.000008529844394,0,0.0,,0
2bfd9b2c,Rico Lewis,dbbe5abf,2024-2025,26,1.8879409906102136,0,-1.0,-0.0,1
2ce90b10,Mateo Kovačić,dbbe5abf,2024-2025,26,1.8452641260025393,0,0.0,-0.0,2
2d27f25a,,dbbe5abf,2024-2025,26,1.000008529844394,0,0.0,,0
35b4fb0f,,dbbe5abf,2024-2025,26,1.000008529844394,0,0.0,,0
3c0a850a,Nicolás González,dbbe5abf,2024-2025,26,1.5286953308144147,0,0.0,-0.0,2
3f7a89a5,Nathan Aké,dbbe5abf,2024-2025,26,1.442045473993289,0,-1.0,-0.0,0
41231cf2,,dbbe5abf,2024-2025,26,1.000008529844394,0,0.0,,0
46256ec5,,dbbe5abf,2024-2025,26,1.000008529844394,0,,,0
5801bfd2,,dbbe5abf,2024-2025,26,1.000008529844394,0,,,0
